Long,Lat,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest
-123.9610827,45.08700777,,,,,,28.17629,,,
-123.9567429,45.08623021,,,,,,33.57044,,,
-123.9529576,45.08274118,,,,,,34.79674,,,
-123.9378689,45.08041523,,,,,,39.46535,,,
-123.9599023,45.0791988,,,,,,35.69699,,,
-123.9653008,45.07626255,,,,,,34.65745,,,
-123.995197,45.0899856,,,,,,45.54427,,,
-124.0034161,45.08386735,,,,,,35.24213,,,
-123.9144603,45.06720714,,,,,,19.29394,,,
-123.9744829,45.07363948,,,,,,41.33059,,,
-123.9399901,45.11180872,,,,,,26.35807,,,
-123.9429444,45.10062187,,,,,,25.5691,,,
-123.8764125,45.0836905,,,,,,22.30194,,,
-123.8625428,45.12735743,,,,,,49.53107,,,
-123.8199451,45.14193472,,,,,,21.68102,,,
-123.8598376,45.16950749,,,,,,36.75171
-123.7890352,45.12097135,,,,,,17.73002
-123.740192,45.13650504,,,,,,21.72427
-123.7593158,45.20230883,,,,,,35.28288
-123.8224243,45.19526084,,,,,,32.83259
-123.7010567,45.16267134,,,,,,28.12558
-123.6808051,45.1478575,,,,,,19.37617
-123.7042108,45.12658332,,,,,,16.50026
-123.6904624,45.21959233,,,,,,12.33665
-123.7248843,45.22106837,,,,,,7.14026
-123.7400282,45.23601764,,,,,,35.14219
-123.6346146,45.21342833,,,,,,31.14815
-123.6821193,45.33873694,,,,,,39.67804
-123.6668789,45.34319732,,,,,,32.15603
-123.9356064,45.27084967,,,,,,29.48738
-123.9485308,45.382114,,,,,,39.86969
-123.8550996,45.56240501,,,,,,35.7822
-123.8948199,45.59159139,,,,,,11.23378
-123.6491993,45.46096572,,,,,,40.23743
-123.5928789,45.53607597,,,,,,36.39852
-123.5570363,45.5980826,,,,,,20.58125
-123.5321728,45.59630386,,,,,,19.59532
-123.5352232,45.54486784,,,,,,40.01842
-123.8479784,45.5884937,,,,,,38.49499
-123.6936741,45.73515772,,,,,,21.60684
-123.7155614,45.7341548,,,,,,17.63775
-123.7412106,45.72819117,,,,,,42.08708
-123.7605594,45.72320605,,,,,,29.95829
-123.6728338,45.75513345,,,,,,23.83421
-123.6981448,45.75323256,,,,,,34.24564
-123.7180599,45.74783504,,,,,,39.59713
-123.6214608,45.7451906,,,,,,31.25655
-123.8184227,45.70540522,,,,,,31.4594
-123.6101199,45.78107496,,,,,,34.53336
-123.4951387,45.65953058,,,,,,29.10554
-123.5030182,45.64477172,,,,,,35.61746
-123.645491,45.69885457,,,,,,40.08792
-123.6191811,45.70319757,,,,,,43.71919
-123.6795413,45.71977147,,,,,,24.85843
-123.5723666,45.84231532,,,,,,34.93804
-123.5901782,45.82931373,,,,,,23.15413
-123.8658174,45.83467362,,,,,,74.57232
-123.9060762,45.83068167,,,,,,30.00152
-123.9140657,45.81912652,,,,,,37.25656
-123.9017255,45.81584532,,,,,,17.74416
-123.8538528,45.81803203,,,,,,6.08663
-123.8247032,45.8140089,,,,,,9.17817
-123.8003491,45.77264088,,,,,,21.63945
-123.8760441,45.67423561,,,,,,0
-123.4934831,45.78289673,,,,,,8.02353
-123.5203062,45.78746538,,,,,,21.04726
-123.5390528,45.7922375,,,,,,17.55204
-123.5476527,45.83446867,,,,,,49.60611
-123.7840148,45.93160885,,,,,,27.79214
-123.7768635,45.93827772,,,,,,26.06049
-123.7789473,45.92406781,,,,,,37.09307
-123.8593469,45.97112891,,,,,,37.13497
-123.7107773,45.92756627,,,,,,38.06942
-123.7000481,45.92219819,,,,,,40.53497
-123.703005,45.89219725,,,,,,11.50781
-123.7475514,45.88127041,,,,,,48.62281
-123.7939769,45.87310396,,,,,,35.31727
-123.8589747,45.86600658,,,,,,30.96282
-123.5777622,46.10455657,,,,,,27.52846
-123.4645945,45.93968956,,,,,,42.04446
-123.491968,45.9090793,,,,,,14.56974
-123.5712258,45.90743973,,,,,,14.06851
-123.5448962,45.86971563,,,,,,7.01503
-123.5359586,46.05066176,,,,,,31.79688
-123.494842,46.09698889,,,,,,32.14845
-123.4599766,46.08574191,,,,,,37.2434
-123.5639996,46.14048803,,,,,,42.88001
-123.5680405,46.15492768,,,,,,20.97939
-123.4867853,46.18733449,,,,,,16.02777
-123.5185162,46.1820818,,,,,,7.00837
-123.5192663,46.13032211,,,,,,8.89793
-123.6939897,46.11480803,,,,,,17.63775
-123.2057142,46.01585886,,,,,,14.43726
-123.2170363,46.00993927,,,,,,24.08562
-123.2192547,46.01999341,,,,,,4.00504
-123.203422,46.00418933,,,,,,6.12503
-123.1916246,46.00001319,,,,,,12.23464
-123.1416066,46.03469434,,,,,,7.97132
-123.1288708,46.03538334,,,,,,19.91504
-123.1057173,46.0112418,,,,,,21.41889
-123.0977618,46.00212099,,,,,,31.2205
-123.0775086,46.04177229,,,,,,26.10978
-122.98865,45.98709717,,,,,,17.20379
-123.4053509,46.09680149,,,,,,36.9808
-123.4109475,46.03562467,,,,,,15.35613
-123.392336,45.94310548,,,,,,10.1187
-123.409596,45.94065852,,,,,,13.69779
-123.1952967,46.0779403,,,,,,15.77961
-123.1838261,46.08103122,,,,,,11.20153
-123.1126286,46.11173022,,,,,,19.64703
-123.031513,46.1171355,,,,,,23.26544
-123.0418148,46.12661378,,,,,,34.58899
-123.1309701,45.95489969,,,,,,13.49329
-123.154146,45.95478344,,,,,,19.3467
-123.1595305,45.98336128,,,,,,15.20044
-123.3994389,45.69428727,,,,,,14.97052
-123.4101015,45.68836213,,,,,,22.68735
-123.3879459,45.70670106,,,,,,34.27314
-123.38894,45.72648837,,,,,,35.94526
-123.4016072,45.76013815,,,,,,30.69382
-123.4170264,45.81352878,,,,,,25.47414
-123.3948389,45.80922655,,,,,,28.52103
-123.3780222,45.84279217,,,,,,31.51563
-123.3883725,45.85304954,,,,,,30.90875
-123.3893694,45.87283498,,,,,,33.09508
-123.3153068,45.83784404,,,,,,26.72686
-123.0926652,45.72331068,,,,,,20.37228
-123.13481,45.73611608,,,,,,31.37319
-122.9946496,45.68582053,,,,,,25.12933
-123.0263182,45.77650451,,,,,,18.46066
-123.0376295,45.77100507,,,,,,33.24207
-123.0196022,45.80777573,,,,,,24.34534
-123.0355686,45.81592093,,,,,,18.05864
-122.9878406,45.8084533,,,,,,19.57667
-122.9548023,45.80631935,,,,,,9.5941
-123.1262927,45.77713845,,,,,,12.49505
-123.1396058,45.76511583,,,,,,34.8193
-123.0721779,45.87171773,,,,,,24.93209
-123.0706221,45.84992319,,,,,,23.44064
-123.3167686,45.89117288,,,,,,27.71174
-123.4142629,45.88434869,,,,,,30.566
-123.3244225,45.71754912,,,,,,10.1187
-123.3300881,45.73884084,,,,,,9.16814
-123.3801297,45.74651676,,,,,,7.01503
-123.0182569,45.90886106,,,,,,12.95717
-122.9719558,45.85567915,,,,,,22.92247
-122.9983729,45.70514589,,,,,,15.0745
-123.0153019,45.7096348,,,,,,2.61659
-122.9854814,45.70056898,,,,,,8.27375
-122.9713004,45.6927838,,,,,,11.17322
-122.9357264,45.71091195,,,,,,14.71562
-123.2891345,45.60882395,,,,,,40.03176
-123.2046152,45.55096916,,,,,,16.52345
-123.1978382,45.54142189,,,,,,37.21289
-123.1875777,45.53114578,,,,,,17.63775
-123.1831041,45.52154463,,,,,,5.38211
-123.2107973,45.52333097,,,,,,23.15413
-123.1529993,45.47977734,,,,,,18.13216
-123.1696088,45.56552144,,,,,,9.35675
-123.374921,45.46926257,,,,,,21.32867
-123.3669324,45.48199487,,,,,,20.18229
-123.3711003,45.49644985,,,,,,22.38841
-123.3580974,45.51253941,,,,,,31.55793
-123.3480779,45.46102483,,,,,,24.04994
-123.3675114,45.4589311,,,,,,10.078
-123.2036723,45.42038691,,,,,,24.39405
-123.1837583,45.41195128,,,,,,6.79868
-123.1937246,45.42870444,,,,,,23.04865
-123.214713,45.44762676,,,,,,26.41452
-123.2046741,45.44179471,,,,,,25.92417
-123.0982811,45.46443109,,,,,,22.35733
-123.0884992,45.45130553,,,,,,8.27375
-123.0996551,45.57154611,,,,,,0
-123.052729,45.57783649,,,,,,0
-122.997947,45.57578578,,,,,,6.51059
-122.9511606,45.55858335,,,,,,0
-123.0898198,45.51920349,,,,,,0
-123.2706699,45.62017977,,,,,,30.24474
-123.3920522,45.57033618,,,,,,27.29231
-123.280811,45.36478924,,,,,,20.11443
-123.2894561,45.37752279,,,,,,30.88012
-123.2635379,45.35145145,,,,,,21.34528
-123.359876,45.35114627,,,,,,19.15584
-123.2524787,45.27568786,,,,,,9.5941
-123.2806205,45.2175919,,,,,,12.9056
-123.2762053,45.19707231,,,,,,21.38029
-123.2939192,45.16105792,,,,,,16.6337
-123.3197723,45.15193929,,,,,,7.97132
-123.3409829,45.19995369,,,,,,22.55139
-123.3625613,45.20832108,,,,,,13.69779
-123.1553737,45.23144195,,,,,,6.12503
-123.0695775,45.21962266,,,,,,3.48691
-123.0764984,45.25950276,,,,,,9.66551
-123.0774504,45.28091339,,,,,,8.75686
-123.0354483,45.27658024,,,,,,11.60144
-123.0362439,45.29475922,,,,,,23.0503
-123.0644502,45.2977799,,,,,,4.00504
-123.046389,45.39522129,,,,,,8.53249
-123.036199,45.38533504,,,,,,3.33407
-123.0974671,45.35689303,,,,,,19.77448
-123.1051975,45.35025053,,,,,,8.66146
-122.8905175,45.30350677,,,,,,9.25799
-122.8890952,45.28291467,,,,,,18.81242
-122.9049176,45.27773633,,,,,,11.32992
-123.1748772,45.09592219,,,,,,2.77507
-123.1695118,45.0661187,,,,,,16.25035
-123.1674082,45.04513702,,,,,,7.32075
-123.1690668,45.00667782,,,,,,15.64824
-123.3299894,44.97454077,,,,,,8.66146
-123.1321933,45.08638485,,,,,,19.03796
-123.1465813,44.96351547,,,,,,21.98131
-123.1414609,44.951095,,,,,,11.83573
-123.0931988,44.90325123,,,,,,10.58962
-123.2997248,44.90206908,,,,,,11.9791
-123.3255164,44.95280894,,,,,,11.64795
-122.9370978,44.89896682,,,,,,3.6071
-123.0086935,45.13482096,,,,,,24.90561
-122.7255151,44.96065998,,,,,,26.16301
-122.6888619,44.92496601,,,,,,16.47702
-122.6810388,44.89842498,,,,,,25.97112
-122.5834165,44.95279456,,,,,,2.92493
-122.5669456,44.97007319,,,,,,7.00171
-122.4747321,44.92154559,,,,,,16.78353
-122.4003381,44.90904542,,,,,,26.72686
-122.422762,44.88158297,,,,,,25.10026
-122.4533593,45.01409872,,,,,,21.94586
-122.3697028,45.05389096,,,,,,51.18413
-122.359533,45.03909494,,,,,,39.8433
-122.3414291,45.02563747,,,,,,28.28322
-122.3830746,45.09693606,,,,,,26.3796
-122.5607973,45.24648947,,,,,,17.14243
-122.5497517,45.24668483,,,,,,9.5941
-122.5228908,45.19676095,,,,,,11.20153
-122.5027514,45.19498074,,,,,,20.006
-122.5123906,45.18345739,,,,,,21.60684
-122.4827344,45.19674388,,,,,,5.6548
-122.4675646,45.19345305,,,,,,23.97367
-122.4976307,45.27953187,,,,,,6.46007
-122.6048502,45.26983266,,,,,,9.94562
-122.8538136,45.28635314,,,,,,5.22232
-122.8722937,45.27107084,,,,,,6.18596
-122.8665946,45.30383964,,,,,,22.87572
-122.8636453,45.33016328,,,,,,22.38841
-122.6799759,45.34297593,,,,,,1.23414
-122.6924868,45.32783554,,,,,,21.68282
-122.6976664,45.35825836,,,,,,24.35601
-122.0505457,45.28919155,,,,,,29.86278
-122.03082,45.30364616,,,,,,35.08446
-122.0212516,45.32222279,,,,,,29.92796
-122.0277343,45.33916953,,,,,,30.62016
-122.0714009,45.27968584,,,,,,31.61187
-122.0948246,45.29072181,,,,,,29.03703
-122.1200693,45.29463099,,,,,,25.4186
-122.1559484,45.28348036,,,,,,30.71657
-122.0557759,45.25931526,,,,,,23.35004
-121.9922544,45.21188985,,,,,,41.05967
-121.9681297,45.21077794,,,,,,35.5437
-122.2392591,45.17864447,,,,,,23.48092
-122.2505258,45.15292419,,,,,,36.00748
-122.3246726,45.08648232,,,,,,20.83512
-122.3600405,45.09585708,,,,,,23.9221
-122.4450795,45.09162183,,,,,,44.52317
-122.1960192,45.27864465,,,,,,26.31763
-122.188094,45.42069452,,,,,,33.10223
-122.179397,45.39882101,,,,,,17.14243
-122.5231482,45.43452275,,,,,,14.00908
-122.6392231,45.24791132,,,,,,10.52066
-122.7809117,45.22250165,,,,,,0
-122.6708838,45.1273634,,,,,,1.30898
-122.6812532,45.21660794,,,,,,0
-122.3512817,45.16697505,,,,,,19.77448
-122.3633169,45.13555239,,,,,,11.58978
-122.4359856,45.1194564,,,,,,2.77507
-122.496545,45.10210367,,,,,,7.83626
-122.6639961,45.05011777,,,,,,4.61871
-122.6324147,45.06277125,,,,,,8.75686
-122.6083918,45.06321104,,,,,,12.24928
-122.5699256,45.05183748,,,,,,17.74416
-121.9988062,45.38780084,,,,,,21.55779
-122.0493708,45.39565498,,,,,,23.97367
-122.1337157,45.45766042,,,,,,25.18731
-122.1607461,45.45089205,,,,,,27.17872
-122.0688798,45.44648701,,,,,,41.94912
-122.1151564,45.4430168,,,,,,28.40731
-122.8639172,45.4600512,,,,,,15.64549
