,UNIQUE_ID,Long_new,Lat_new,DATE,Unnamed: 4,Lat,Long,X,Y
290,LS_584,-123.0288093,43.32268195,10/6/08 0:00,,,,-2152222.03495,2566881.62571
291,LS_585,-122.9359537,43.29967786,9/24/08 0:00,,,,-2145745.9537,2562316.19977
292,LS_586,-122.9351029,43.29942788,9/24/08 0:00,,,,-2145687.80832,2562270.19153
293,LS_588,-122.9028163,43.29961982,9/24/08 0:00,,,,-2143178.94527,2561562.21867
294,LS_589,-122.9014684,43.29971672,9/24/08 0:00,,,,-2143071.42815,2561542.21067
295,LS_590,-122.8975564,43.30138616,9/24/08 0:00,,,,-2142716.09369,2561632.98623
296,LS_591,-122.8940507,43.30154697,9/24/08 0:00,,,,-2142439.30439,2561571.18943
297,LS_593,-122.8820394,43.29884622,9/23/08 0:00,,,,-2141592.29026,2561010.8911
298,LS_594,-122.8807569,43.29855162,9/23/08 0:00,,,,-2141502.03858,2560950.40331
299,LS_595,-122.8802968,43.29859864,9/23/08 0:00,,,,-2141464.90141,2560945.07689
300,LS_597,-122.8769097,43.29938669,9/23/08 0:00,,,,-2141177.7408,2560953.25295
301,LS_598,-122.8754519,43.29973961,9/23/08 0:00,,,,-2141053.72031,2560958.24906
302,LS_599,-122.8743848,43.29997943,9/23/08 0:00,,,,-2140963.5154,2560959.92226
303,LS_600,-122.8731577,43.30004162,9/23/08 0:00,,,,-2140866.43996,2560938.94621
304,LS_601,-122.8722339,43.30027903,9/23/08 0:00,,,,-2140787.4207,2560943.59134
305,LS_602,-122.8708275,43.30118936,9/23/08 0:00,,,,-2140650.02247,2561009.51893
306,LS_603,-122.8705744,43.30144527,9/23/08 0:00,,,,-2140622.42753,2561031.25726
307,LS_604,-122.8698982,43.30246729,9/23/08 0:00,,,,-2140538.1648,2561125.61026
308,LS_605,-122.8641793,43.30468538,9/23/08 0:00,,,,-2140025.69999,2561234.64462
309,LS_606,-122.8633143,43.3047773,9/23/08 0:00,,,,-2139955.77575,2561225.02234
310,LS_607,-122.8621639,43.30497266,9/23/08 0:00,,,,-2139860.50371,2561220.0657
311,LS_608,-122.8613474,43.30490035,9/23/08 0:00,,,,-2139799.45399,2561193.92739
312,LS_609,-122.8608807,43.30482459,9/23/08 0:00,,,,-2139765.63083,2561175.29569
313,LS_610,-122.8571307,43.30647008,9/23/08 0:00,,,,-2139423.6633,2561267.30695
314,LS_612,-122.8557759,43.30652593,9/23/08 0:00,,,,-2139316.89017,2561242.79655
315,LS_614,-122.8522009,43.30686641,9/23/08 0:00,,,,-2139029.12812,2561198.83304
316,LS_615,-122.8519747,43.3071698,9/23/08 0:00,,,,-2139002.14656,2561226.27365
317,LS_617,-122.8484974,43.31178387,9/23/08 0:00,,,,-2138588.93782,2561642.77304
318,LS_618,-122.848191,43.31194876,9/23/08 0:00,,,,-2138560.05226,2561653.55889
319,LS_619,-122.8421226,43.31289634,9/23/08 0:00,,,,-2138060.11783,2561618.62429
320,LS_620,-122.8395946,43.31289012,9/23/08 0:00,,,,-2137864.33089,2561561.08489
321,LS_621,-122.8386575,43.31296342,9/23/08 0:00,,,,-2137789.40207,2561547.86434
322,LS_622,-122.8358137,43.31323654,9/23/08 0:00,,,,-2137560.43999,2561513.18313
323,LS_623,-122.8302719,43.31550795,9/22/08 0:00,,,,-2137060.15591,2561632.11741
324,LS_624,-122.828019,43.31848748,9/22/08 0:00,,,,-2136792.8302,2561900.96486
325,LS_626,-122.8255104,43.31858204,9/22/08 0:00,,,,-2136595.42031,2561854.70243
326,LS_627,-122.8247813,43.31880775,9/22/08 0:00,,,,-2136531.88015,2561862.51457
327,LS_629,-122.8236133,43.31915878,9/22/08 0:00,,,,-2136430.41907,2561873.89901
328,LS_631,-122.8175716,43.32111818,9/22/08 0:00,,,,-2135901.1366,2561948.21141
329,LS_632,-122.8166553,43.32153794,9/22/08 0:00,,,,-2135817.05444,2561972.63148
330,LS_635,-122.8086154,43.32168732,9/22/08 0:00,,,,-2135189.15167,2561807.98514
331,LS_638,-122.8047628,43.32551014,9/22/08 0:00,,,,-2134771.69035,2562131.39325
332,LS_641,-122.795434,43.32552558,9/9/08 0:00,,,,-2134048.04833,2561923.52773
333,LS_643,-122.7920161,43.3299269,9/9/08 0:00,,,,-2133646.37672,2562318.79615
334,LS_649,-122.7743312,43.33708758,9/9/08 0:00,,,,-2132053.19349,2562689.84386
335,LS_650,-122.7627672,43.3412215,9/9/08 0:00,,,,-2131028.55649,2562873.83143
336,LS_651,-122.7534835,43.34434243,9/9/08 0:00,,,,-2130212.1591,2563000.4205
337,LS_656,-122.7190693,43.33686146,9/10/08 0:00,,,,-2127776.35822,2561427.04328
338,LS_658,-122.7169053,43.33650619,9/10/08 0:00,,,,-2127619.59725,2561340.48488
339,LS_660,-122.708232,43.33380571,9/10/08 0:00,,,,-2127030.80286,2560856.65559
340,LS_661,-122.7078477,43.33362048,9/10/08 0:00,,,,-2127006.74337,2560828.18455
341,LS_667,-122.6945217,43.3241548,9/10/08 0:00,,,,-2126266.51126,2559514.56117
342,LS_668,-122.6938258,43.32165077,9/10/08 0:00,,,,-2126290.05005,2559230.36664
343,LS_669,-122.6928806,43.32047898,9/10/08 0:00,,,,-2126253.01813,2559083.51213
344,LS_672,-122.6815766,43.31006391,9/10/08 0:00,,,,-2125698.59438,2557713.29822
345,LS_679,-122.6610137,43.30041946,9/11/08 0:00,,,,-2124401.7487,2556218.76006
346,LS_683,-122.6434055,43.29787026,9/11/08 0:00,,,,-2123114.41923,2555551.74439
347,LS_684,-122.6368778,43.29787685,9/11/08 0:00,,,,-2122607.74296,2555406.63508
348,LS_685,-122.6355951,43.29695164,9/11/08 0:00,,,,-2122536.7962,2555278.71064
349,LS_687,-122.6315962,43.29530723,9/11/08 0:00,,,,-2122277.30166,2555012.95454
350,LS_691,-122.6246459,43.29615735,9/11/08 0:00,,,,-2121711.7533,2554948.982
351,LS_692,-122.6219624,43.29484838,9/11/08 0:00,,,,-2121543.93942,2554748.6138
352,LS_701,-122.5275162,43.30243538,10/8/08 0:00,,,,-2113980.84121,2553458.16904
353,LS_702,-122.5254934,43.30353188,10/8/08 0:00,,,,-2113790.12145,2553530.86723
354,LS_704,-122.5132295,43.30393177,10/8/08 0:00,,,,-2112826.02216,2553301.07082
355,LS_705,-122.5084025,43.30505067,10/8/08 0:00,,,,-2112416.99223,2553313.86724
356,LS_706,-122.5075896,43.30505631,10/8/08 0:00,,,,-2112353.72878,2553296.40361
357,LS_707,-122.5039677,43.30322074,10/8/08 0:00,,,,-2112129.04875,2553018.86944
358,LS_708,-122.5023465,43.30228244,10/8/08 0:00,,,,-2112032.06012,2552882.11941
359,LS_710,-122.4981604,43.30110774,10/8/08 0:00,,,,-2111743.2518,2552662.99677
360,LS_711,-122.4966456,43.30016833,10/8/08 0:00,,,,-2111654.54385,2552528.49628
361,LS_712,-122.4961495,43.29994145,10/8/08 0:00,,,,-2111623.00875,2552493.11848
362,LS_713,-122.4943145,43.29888547,10/8/08 0:00,,,,-2111513.02361,2552338.99132
363,LS_714,-122.4893285,43.29671315,10/7/08 0:00,,,,-2111192.7383,2551995.02534
364,LS_715,-122.4890381,43.29627899,10/7/08 0:00,,,,-2111183.53402,2551941.96779
365,LS_716,-122.486267,43.29509261,10/7/08 0:00,,,,-2111004.86882,2551753.05344
366,LS_717,-122.4782592,43.29326139,10/7/08 0:00,,,,-2110439.47188,2551378.61448
367,LS_718,-122.4719972,43.28649698,10/7/08 0:00,,,,-2110161.02377,2550513.37592
368,LS_719,-122.4681985,43.28220375,10/7/08 0:00,,,,-2109997.88478,2549968.12539
369,LS_720,-122.4600897,43.27716719,10/7/08 0:00,,,,-2109522.82917,2549247.38724
370,LS_721,-122.4579886,43.27632809,10/7/08 0:00,,,,-2109385.41998,2549110.66219
371,LS_722,-122.4567975,43.27585573,10/7/08 0:00,,,,-2109307.4195,2549033.51117
372,LS_723,-122.4510186,43.27205901,10/7/08 0:00,,,,-2108975.13083,2548497.62678
373,LS_724,-122.4498268,43.26884784,10/7/08 0:00,,,,-2108981.08708,2548126.41038
374,LS_726,-122.4496857,43.26582715,10/7/08 0:00,,,,-2109062.79846,2547798.95967
375,LS_727,-122.4486515,43.26400102,10/7/08 0:00,,,,-2109038.49388,2547579.94253
376,LS_728,-122.4393417,43.26302081,10/7/08 0:00,,,,-2108345.43904,2547268.12365
377,LS_729,-122.4364179,43.26210399,10/7/08 0:00,,,,-2108146.44602,2547104.8216
378,LS_731,-122.4333749,43.26152863,10/7/08 0:00,,,,-2107927.7165,2546975.54402
379,LS_732,-122.4314632,43.2612337,10/7/08 0:00,,,,-2107788.26159,2546901.47466
380,LS_733,-122.4290655,43.26046012,10/7/08 0:00,,,,-2107625.72565,2546765.23501
381,LS_735,-122.420886,43.26074383,8/20/08 0:00,,,,-2106981.64027,2546614.32296
382,LS_736,-122.4200791,43.26050146,8/20/08 0:00,,,,-2106926.38648,2546570.40854
383,LS_737,-122.4190979,43.2604474,8/20/08 0:00,,,,-2106851.82144,2546542.85051
384,LS_738,-122.4183266,43.26034534,8/20/08 0:00,,,,-2106795.0325,2546514.79238
385,LS_739,-122.4179866,43.25992817,8/20/08 0:00,,,,-2106781.40374,2546462.46027
386,LS_740,-122.4167002,43.25931475,8/20/08 0:00,,,,-2106700.26813,2546368.07506
387,LS_741,-122.414778,43.25716354,8/19/08 0:00,,,,-2106616.85518,2546094.47064
388,LS_742,-122.4131023,43.25573477,8/19/08 0:00,,,,-2106530.44892,2545903.90533
389,LS_743,-122.4113338,43.25478956,8/19/08 0:00,,,,-2106422.01274,2545763.20844
390,LS_744,-122.385778,43.24615277,8/19/08 0:00,,,,-2104700.84129,2544269.52676
391,LS_745,-122.3786253,43.24270614,8/19/08 0:00,,,,-2104250.4907,2543740.99299
392,LS_749,-122.3687454,43.23988247,8/19/08 0:00,,,,-2103569.06623,2543219.01671
393,LS_750,-122.3667009,43.24038262,8/19/08 0:00,,,,-2103394.87525,2543227.4781
394,LS_751,-122.3647495,43.24061472,8/19/08 0:00,,,,-2103236.11906,2543209.21591
395,LS_752,-122.3626389,43.24139489,8/19/08 0:00,,,,-2103048.22963,2543246.29604
396,LS_753,-122.3576832,43.24264856,8/18/08 0:00,,,,-2102624.75299,2543271.28265
397,LS_754,-122.3545878,43.24246881,8/18/08 0:00,,,,-2102389.68299,2543183.49502
398,LS_755,-122.3526981,43.24376401,8/18/08 0:00,,,,-2102203.22528,2543280.7977
399,LS_756,-122.3347775,43.24984471,8/18/08 0:00,,,,-2100624.69699,2543537.61997
400,LS_757,-122.3305369,43.25059732,8/18/08 0:00,,,,-2100272.15319,2543524.72851
401,LS_760,-122.6890904,44.85601139,12/4/06 0:00,,,,-2078508.585,2723492.59691
402,LS_761,-122.689512,44.85493839,12/4/06 0:00,,,,-2078573.65599,2723387.05608
403,LS_762,-122.4767293,45.39709292,8/28/07 0:00,,,,-2045848.41328,2776737.05308
404,LS_766,-122.070628,45.11128763,8/28/07 0:00,,,,-2023877.15116,2737464.07876
405,LS_767,-121.5550402,45.65046908,9/26/07 0:00,,,,-1968905.77503,2784378.76563
406,LS_768,-121.5559955,45.65025283,9/26/07 0:00,,,,-1968983.97713,2784375.39647
407,LS_779,-119.6237546,44.7823272,11/29/07 0:00,,,,-1847071.25383,2652258.32682
408,LS_780,-120.3314657,42.25556531,7/19/07 0:00,,,,-1972622.48547,2393411.19026
409,LS_781,-120.3303642,42.25440796,7/19/07 0:00,,,,-1972567.91765,2393263.12144
410,LS_811,-120.1759777,45.50543986,11/20/08 0:00,,,,-1869080.37313,2740963.61581
411,LS_827,-122.5731027,43.28825611,10/29/08 0:00,,,,-2117955.49723,2552951.33867
412,LS_829,-122.5745199,43.28808989,10/30/08 0:00,,,,-2118070.61536,2552965.08484
413,LS_830,-122.5762483,43.28848386,10/30/08 0:00,,,,-2118192.62195,2553045.88949
414,LS_832,-120.1757048,45.50471151,11/20/08 0:00,,,,-1869080.10331,2740879.90487
415,LS_868,-120.9981007,45.25810528,11/19/08 0:00,,,,-1938342.0658,2730850.08957
416,LS_869,-120.9989521,45.25740632,11/19/08 0:00,,,,-1938426.76565,2730792.39859
417,LS_870,-121.000468,45.25687999,11/19/08 0:00,,,,-1938556.80621,2730766.80083
418,LS_873,-120.9939041,45.25297901,11/19/08 0:00,,,,-1938172.4139,2730214.01268
419,LS_881,-120.627502,44.90371042,11/19/08 0:00,,,,-1920361.02073,2685233.75417
420,LS_891,-120.5014187,44.91573477,11/19/08 0:00,,,,-1910407.66527,2683986.42528
421,LS_892,-120.5025618,44.91643221,11/19/08 0:00,,,,-1910475.01734,2684084.46408
422,LS_894,-120.4576979,44.91326563,11/19/08 0:00,,,,-1907144.31283,2682842.52843
423,LS_895,-120.4573175,44.9142477,11/19/08 0:00,,,,-1907087.48736,2682940.59957
424,LS_913,-122.5803332,43.28825086,10/30/08 0:00,,,,-2118516.84696,2553111.93898
425,LS_914,-122.5832597,43.28869491,10/30/08 0:00,,,,-2118730.29154,2553224.83616
426,LS_916,-122.5862554,43.28859488,10/30/08 0:00,,,,-2118965.87669,2553280.89283
427,LS_918,-122.5941431,43.28877539,10/30/08 0:00,,,,-2119572.47752,2553476.16268
428,LS_919,-122.5956062,43.29001156,10/30/08 0:00,,,,-2119647.90134,2553641.45521
429,LS_921,-122.5979848,43.29024464,10/30/08 0:00,,,,-2119825.30874,2553719.52324
430,LS_925,-122.1307996,43.10213034,10/30/08 0:00,,,,-2089247.02149,2523168.90712
431,LS_978,-119.9381537,45.57570075,12/10/08 0:00,,,,-1849140.31105,2743870.37259
432,LS_1042,-122.6480636,45.33413778,5/11/09 0:00,,,,-2060676.74705,2773711.17299
433,LS_1043,-122.6496871,45.3332474,5/11/09 0:00,,,,-2060826.38267,2773651.24494
434,LS_1046,-121.5571863,45.6500146,6/18/09 0:00,,,,-1969080.53313,2784374.5535
435,LS_1047,-121.5588893,45.64997586,6/18/09 0:00,,,,-1969209.70738,2784405.69145
436,LS_1048,-121.5621869,45.64939956,6/18/09 0:00,,,,-1969474.63242,2784412.3025
437,LS_1049,-121.5633825,45.64935018,6/18/09 0:00,,,,-1969565.97456,2784431.792
438,LS_1050,-121.563949,45.64947588,6/18/09 0:00,,,,-1969604.85198,2784456.99571
439,LS_1051,-121.5662966,45.64937223,6/18/09 0:00,,,,-1969784.40177,2784494.55178
440,LS_1052,-121.6012429,45.624627,6/18/09 0:00,,,,-1973143.17589,2782569.28964
441,LS_1055,-121.623288,45.60287437,6/18/09 0:00,,,,-1975444.67563,2780697.60826
442,LS_1056,-121.6250075,45.60134355,6/18/09 0:00,,,,-1975619.32376,2780569.4058
443,LS_1061,-123.7579471,45.09083955,11/4/10 0:00,,,,-2151891.4521,2772351.19917
444,LS_1062,-123.748912,45.09326958,11/4/10 0:00,,,,-2151133.22059,2772405.55139
445,LS_1063,-123.7479428,45.09418118,11/4/10 0:00,,,,-2151031.04092,2772480.73941
446,LS_1064,-123.7474444,45.09521919,11/4/10 0:00,,,,-2150960.26805,2772580.05275
447,LS_1065,-123.7414381,45.10188295,11/4/10 0:00,,,,-2150294.61536,2773154.11594
448,LS_1066,-123.7416977,45.103275,11/4/10 0:00,,,,-2150269.59385,2773308.30509
449,LS_1067,-123.741915,45.1044313,11/4/10 0:00,,,,-2150248.93466,2773436.41875
450,LS_1068,-123.7418443,45.10581643,11/4/10 0:00,,,,-2150199.26413,2773582.39604
451,LS_1069,-123.722414,45.10855321,11/4/10 0:00,,,,-2148648.68714,2773434.52343
452,LS_1070,-123.7211424,45.10818307,11/4/10 0:00,,,,-2148564.78407,2773366.3355
453,LS_1071,-123.7055628,45.10247519,11/4/10 0:00,,,,-2147574.1965,2772405.99073
454,LS_1072,-123.6991457,45.10023169,11/4/10 0:00,,,,-2147162.67066,2772021.92714
455,LS_1073,-123.698379,45.09948893,11/4/10 0:00,,,,-2147128.67547,2771925.45639
456,LS_1074,-123.6857215,45.09407216,11/4/10 0:00,,,,-2146348.50125,2771062.30627
457,LS_1075,-123.6361615,45.08297679,11/4/10 0:00,,,,-2142969.29941,2768761.37102
458,LS_1078,-123.5753495,45.06791769,11/4/10 0:00,,,,-2138866.40922,2765786.13613
459,LS_1079,-123.5762516,45.0671222,11/4/10 0:00,,,,-2138959.72859,2765721.63323
460,LS_1080,-123.5778155,45.06655633,11/4/10 0:00,,,,-2139095.62351,2765696.50707
461,LS_1081,-123.5716766,45.06474797,11/4/10 0:00,,,,-2138690.45008,2765365.55096
462,LS_1082,-123.956481,45.15604113,9/15/10 0:00,,,,-2164734.4454,2783804.1141
463,LS_1083,-123.957605,45.15187857,9/15/10 0:00,,,,-2164953.21585,2783386.57881
464,LS_1084,-123.9584962,45.15053592,9/15/10 0:00,,,,-2165063.53345,2783263.94478
465,LS_1085,-123.9597728,45.14974075,9/15/10 0:00,,,,-2165185.17261,2783208.37651
466,LS_1086,-123.9622214,45.149132,9/15/10 0:00,,,,-2165388.92521,2783199.36022
467,LS_1087,-123.92819,45.16771514,9/15/10 0:00,,,,-2162231.12305,2784402.88603
468,LS_1088,-123.9666191,45.14335646,9/15/10 0:00,,,,-2165905.94463,2782684.72417
469,LS_1089,-123.967414,45.11707689,9/15/10 0:00,,,,-2166813.69464,2779905.09012
470,LS_1090,-123.9604453,45.08248804,9/15/10 0:00,,,,-2167405.36326,2776063.50268
471,LS_1091,-123.9585901,45.08217752,9/15/10 0:00,,,,-2167275.7451,2775988.12981
472,LS_1093,-123.9488488,45.07657528,9/15/10 0:00,,,,-2166723.20224,2775169.48428
473,LS_1094,-123.9478844,45.07537876,9/15/10 0:00,,,,-2166689.19298,2775020.08942
474,LS_1095,-123.9554268,45.05448569,9/15/10 0:00,,,,-2167930.95497,2772967.34279
475,LS_1096,-123.9484938,45.06341685,9/15/10 0:00,,,,-2167120.85071,2773760.2438
476,LS_1097,-123.9524453,45.05104302,9/15/10 0:00,,,,-2167817.49701,2772532.73571
477,LS_1098,-123.9547927,45.04767003,9/15/10 0:00,,,,-2168103.07677,2772227.10895
478,LS_1099,-123.9541291,45.04370611,9/15/10 0:00,,,,-2168180.9752,2771789.86352
479,LS_1100,-123.9616236,45.02997818,9/15/10 0:00,,,,-2169188.37011,2770499.03032
480,LS_1101,-122.6572692,45.32356054,5/11/09 0:00,,,,-2061695.43072,2772780.70551
481,LS_1102,-122.6571282,45.32243377,5/11/09 0:00,,,,-2061719.49753,2772657.25635
482,LS_1104,-122.6570314,45.32132209,5/11/09 0:00,,,,-2061746.42803,2772536.37799
483,LS_1106,-122.657958,45.31724913,5/11/09 0:00,,,,-2061941.58405,2772121.30076
484,LS_1109,-122.6599932,45.31168506,5/11/09 0:00,,,,-2062266.14694,2771570.95728
485,LS_1110,-122.6593308,45.31287694,5/11/09 0:00,,,,-2062179.56615,2771683.93255
486,LS_1112,-122.6619369,45.3027183,5/13/09 0:00,,,,-2062688.61011,2770655.05689
487,LS_1113,-122.6615141,45.30143096,5/13/09 0:00,,,,-2062696.39853,2770508.32838
488,LS_1116,-122.657036,45.29622719,5/13/09 0:00,,,,-2062519.27292,2769855.10649
489,LS_1117,-122.6564259,45.29307001,5/13/09 0:00,,,,-2062570.50155,2769504.51079
490,LS_1118,-122.5023453,45.40799186,5/13/09 0:00,,,,-2047442.67066,2778453.5821
491,LS_1119,-122.4872973,45.39757029,5/13/09 0:00,,,,-2046629.14789,2777015.62378
492,LS_1120,-122.4906329,45.39612341,5/13/09 0:00,,,,-2046924.43307,2776932.8217
493,LS_1121,-122.48514,45.39797834,5/13/09 0:00,,,,-2046454.31588,2777012.77893
494,LS_1126,-122.225054,45.20942268,5/21/09 0:00,,,,-2032586.10883,2751265.40388
495,LS_1127,-122.2219628,45.20073913,5/21/09 0:00,,,,-2032615.7585,2750270.01089
496,LS_1137,-122.2248711,45.20704369,5/21/09 0:00,,,,-2032644.38853,2751006.90538
497,LS_1149,-122.0945093,45.14869811,6/10/09 0:00,,,,-2024555.84172,2741978.67134
498,LS_1150,-122.0936141,45.14861118,6/10/09 0:00,,,,-2024490.76333,2741950.29286
499,LS_1156,-122.0728979,45.12309548,6/10/09 0:00,,,,-2023693.03483,2738776.88285
500,LS_1157,-122.0729767,45.12276456,6/10/09 0:00,,,,-2023708.97055,2738743.12431
501,LS_1158,-122.0742883,45.12357901,6/10/09 0:00,,,,-2023783.65746,2738858.27016
502,LS_1159,-122.0723903,45.12231407,6/10/09 0:00,,,,-2023678.18086,2738682.39636
503,LS_1160,-122.0732652,45.12201841,6/10/09 0:00,,,,-2023753.28726,2738669.36639
504,LS_1161,-122.0729834,45.12164615,6/10/09 0:00,,,,-2023743.18586,2738623.50187
505,LS_1162,-122.0742669,45.12109593,6/10/09 0:00,,,,-2023856.88087,2738591.91451
506,LS_1163,-122.0704275,45.11036822,6/10/09 0:00,,,,-2023889.68739,2737361.35022
507,LS_1164,-122.0656744,45.08800802,6/10/09 0:00,,,,-2024203.77662,2734865.50461
508,LS_1165,-122.2695833,45.24506594,6/10/09 0:00,,,,-2034867.20593,2756032.25493
509,LS_1168,-121.6251364,45.58867186,6/18/09 0:00,,,,-1976004.09588,2779214.95705
510,LS_1175,-123.9443318,43.01410085,3/16/10 0:00,,,,-2233033.24574,2554973.41555
511,LS_1195,-120.5563283,44.34426542,6/22/09 0:00,,,,-1930856.7592,2623559.32496
512,LS_1220,-123.2437349,46.02817862,8/23/10 0:00,,,,-2083684.02703,2860721.2754
513,LS_1221,-123.2428788,46.02763381,8/23/10 0:00,,,,-2083637.45043,2860644.50699
514,LS_1222,-123.243436,46.0269785,8/23/10 0:00,,,,-2083699.45844,2860586.96264
515,LS_1223,-123.2433038,46.02649737,8/23/10 0:00,,,,-2083704.72463,2860532.84505
516,LS_1224,-123.2427176,46.02605983,8/23/10 0:00,,,,-2083674.85475,2860473.41339
517,LS_1225,-123.2428132,46.02563128,8/23/10 0:00,,,,-2083695.41401,2860429.88776
518,LS_1227,-123.242133,46.02505224,8/23/10 0:00,,,,-2083662.99198,2860353.33137
519,LS_1228,-123.2414617,46.0245502,8/23/10 0:00,,,,-2083628.8147,2860285.16731
520,LS_1229,-123.2413806,46.02401769,8/23/10 0:00,,,,-2083639.49271,2860226.69977
521,LS_1232,-123.931781,44.85822268,11/29/10 0:00,,,,-2172478.04486,2751522.81949
522,LS_1233,-123.9417069,44.85725746,11/29/10 0:00,,,,-2173258.82724,2751646.93423
523,LS_1236,-122.8688413,45.96517506,7/27/10 0:00,,,,-2057735.60563,2845841.04896
524,LS_1237,-122.8692541,45.9670412,7/27/10 0:00,,,,-2057708.58184,2846048.91089
525,LS_1238,-122.8655389,45.95440808,7/27/10 0:00,,,,-2057822.86169,2844621.79393
526,LS_1244,-122.8951808,46.05999674,7/27/10 0:00,,,,-2056759.85355,2856517.17503
527,LS_1246,-122.9181374,46.08369105,7/28/10 0:00,,,,-2057733.38402,2859538.82263
528,LS_1248,-122.9247033,46.08622458,7/28/10 0:00,,,,-2058143.21777,2859950.9389
529,LS_1249,-122.9270316,46.08708314,7/28/10 0:00,,,,-2058289.77162,2860092.83753
530,LS_1250,-122.9280008,46.08704781,7/28/10 0:00,,,,-2058362.95948,2860110.06535
531,LS_1251,-122.9286581,46.08700561,7/28/10 0:00,,,,-2058413.16041,2860119.80623
532,LS_1252,-122.9293047,46.08715742,7/28/10 0:00,,,,-2058456.54625,2860149.98564
533,LS_1253,-122.9293096,46.08693543,7/28/10 0:00,,,,-2058463.79797,2860126.44082
534,LS_1254,-122.9792176,46.09812013,7/29/10 0:00,,,,-2061828.17152,2862399.87083
535,LS_1255,-122.9829341,46.09828413,7/29/10 0:00,,,,-2062099.42593,2862497.97819
536,LS_1256,-122.9855529,46.09854246,7/29/10 0:00,,,,-2062286.12206,2862582.32252
537,LS_1257,-122.9871343,46.09876211,7/29/10 0:00,,,,-2062396.88079,2862640.03771
538,LS_1262,-123.1454799,46.09716135,7/29/10 0:00,,,,-2074218.02169,2865915.81121
539,LS_1263,-123.1471092,46.09708934,7/29/10 0:00,,,,-2074341.36522,2865943.70712
540,LS_1264,-123.1512262,46.09897594,7/29/10 0:00,,,,-2074588.34496,2866234.43391
541,LS_1265,-123.1678021,46.10367922,7/29/10 0:00,,,,-2075673.03498,2867097.09821
542,LS_1266,-123.1692117,46.10414066,7/29/10 0:00,,,,-2075763.34141,2867177.01033
543,LS_1267,-123.3166376,46.11218018,8/23/10 0:00,,,,-2086462.91399,2871261.11862
544,LS_1268,-123.3207295,46.11334908,8/23/10 0:00,,,,-2086730.02341,2871475.33913
545,LS_1269,-123.3633499,46.12373099,8/23/10 0:00,,,,-2089567.81878,2873516.4181
546,LS_1272,-123.1794263,46.10420923,8/23/10 0:00,,,,-2076520.21296,2867407.46311
547,LS_1273,-123.2374622,46.11876849,8/23/10 0:00,,,,-2080375.53917,2870226.46489
548,LS_1274,-123.2467757,46.11483736,8/23/10 0:00,,,,-2081190.65262,2870012.00076
549,LS_1275,-123.2783684,46.10751697,8/23/10 0:00,,,,-2083767.15922,2869925.23222
550,LS_1276,-123.3514753,46.11998018,8/23/10 0:00,,,,-2088804.34413,2872856.32366
551,LS_1277,-123.2108543,46.10593249,8/23/10 0:00,,,,-2078801.38074,2868277.99458
552,LS_1278,-123.2082979,46.10625147,8/23/10 0:00,,,,-2078601.45219,2868256.03055
553,LS_1279,-123.2147275,46.1081436,8/23/10 0:00,,,,-2079019.84218,2868598.07741
554,LS_1280,-123.2155282,46.10787708,8/23/10 0:00,,,,-2079087.6826,2868587.22589
555,LS_1281,-123.217334,46.10859171,8/23/10 0:00,,,,-2079199.44071,2868702.79858
556,LS_1282,-123.2182769,46.10897118,8/23/10 0:00,,,,-2079257.59559,2868763.81884
557,LS_1283,-123.2185203,46.10901498,8/23/10 0:00,,,,-2079274.30517,2868773.80631
558,LS_1284,-123.2190649,46.10915768,8/23/10 0:00,,,,-2079310.29098,2868800.91082
559,LS_1285,-123.2221075,46.10959037,8/23/10 0:00,,,,-2079522.76317,2868913.5406
560,LS_1286,-123.2231322,46.10904775,8/23/10 0:00,,,,-2079615.90048,2868878.20843
561,LS_1287,-123.2240771,46.10891352,8/23/10 0:00,,,,-2079690.30598,2868884.59899
562,LS_1288,-123.2250962,46.10825339,8/23/10 0:00,,,,-2079786.71329,2868836.63888
563,LS_1289,-123.233463,46.10602583,8/23/10 0:00,,,,-2080478.14755,2868782.68249
564,LS_1290,-123.2412116,46.10145584,8/23/10 0:00,,,,-2081197.16993,2868465.94037
565,LS_1291,-123.2403394,46.10156587,8/23/10 0:00,,,,-2081128.91804,2868458.55071
566,LS_1292,-123.2395546,46.10212331,8/23/10 0:00,,,,-2081053.12371,2868500.69542
567,LS_1293,-123.2420669,46.09903634,8/23/10 0:00,,,,-2081336.62436,2868227.15435
568,LS_1294,-123.2461139,46.0975122,8/23/10 0:00,,,,-2081685.12967,2868153.57551
569,LS_1295,-123.2482975,46.09620643,8/23/10 0:00,,,,-2081888.34355,2868062.43175
570,LS_1296,-123.2478671,46.09649215,8/23/10 0:00,,,,-2081847.399,2868083.41318
571,LS_1297,-123.2504701,46.09691475,8/23/10 0:00,,,,-2082027.53512,2868185.41682
572,LS_1298,-123.2498574,46.09673041,8/23/10 0:00,,,,-2081987.79806,2868152.37391
573,LS_1300,-123.2522687,46.09702584,8/23/10 0:00,,,,-2082157.67998,2868236.64606
574,LS_1301,-123.2553041,46.09705794,8/23/10 0:00,,,,-2082382.19302,2868306.57107
575,LS_1302,-123.2560765,46.09716438,8/23/10 0:00,,,,-2082436.23836,2868334.82469
576,LS_1303,-123.2563153,46.09696548,8/23/10 0:00,,,,-2082460.22386,2868318.88849
577,LS_1304,-123.2577943,46.09722077,8/23/10 0:00,,,,-2082562.09376,2868378.4691
